datetime,open,high,low,close,volume
2024-02-05 10:00:00,17027,17041,17015,17028,929
2024-02-05 10:05:00,17026,17028,17024,17027,551
2024-02-05 10:10:00,17027,17031,17019,17023,953
2024-02-05 10:15:00,17022,17028,17016,17022,1766
2024-02-05 10:20:00,17021,17029,17008,17017,1298
2024-02-05 10:25:00,17014,17023,17005,17013,939
2024-02-05 10:30:00,17019,17028,17004,17013,550
2024-02-05 10:35:00,17012,17017,17009,17014,284
2024-02-05 10:40:00,17010,17023,16997,17010,255
2024-02-05 10:45:00,17013,17027,17001,17016,394
2024-02-05 10:50:00,17017,17031,17006,17020,1115
2024-02-05 10:55:00,17019,17031,17008,17020,721
2024-02-05 11:00:00,17018,17033,17010,17025,1661
2024-02-05 11:05:00,17026,17039,17011,17023,315
2024-02-05 11:10:00,17023,17040,17007,17024,723
2024-02-05 11:15:00,17020,17033,17012,17025,230
2024-02-05 11:20:00,17028,17051,17008,17030,917
2024-02-05 11:25:00,17029,17037,17024,17031,571
2024-02-05 11:30:00,17034,17041,17015,17022,1769
2024-02-05 11:35:00,17025,17029,17017,17022,326
2024-02-05 11:40:00,17020,17032,17011,17023,662
2024-02-05 11:45:00,17025,17027,17024,17026,435
2024-02-05 11:50:00,17025,17034,17014,17024,204
2024-02-05 11:55:00,17020,17028,17016,17023,999
2024-02-05 12:00:00,17023,17025,17020,17022,645
2024-02-05 12:05:00,17023,17023,17022,17022,228
2024-02-05 12:10:00,17021,17028,17017,17024,681
2024-02-05 12:15:00,17023,17032,17008,17017,536
2024-02-05 12:20:00,17019,17020,17019,17020,1088
2024-02-05 12:25:00,17020,17021,17018,17019,816
2024-02-05 12:30:00,17017,17018,17016,17017,244
2024-02-05 12:35:00,17018,17023,17011,17015,654
2024-02-05 12:40:00,17016,17025,17002,17012,450
2024-02-05 12:45:00,17007,17020,17000,17013,656
2024-02-05 12:50:00,17014,17027,17001,17014,271
2024-02-05 12:55:00,17015,17028,17001,17014,1612
2024-02-05 13:00:00,17014,17021,17005,17012,204
2024-02-05 13:05:00,17014,17022,17002,17010,430
2024-02-05 13:10:00,17008,17020,17000,17011,952
2024-02-05 13:15:00,17011,17031,16989,17009,477
2024-02-05 13:20:00,17006,17016,16999,17009,277
2024-02-05 13:25:00,17010,17019,17001,17010,399
2024-02-05 13:30:00,17014,17026,16989,17001,498
2024-02-05 13:35:00,16999,17002,16996,16998,285
2024-02-05 13:40:00,16997,17014,16975,16993,232
2024-02-06 08:45:00,16991,17000,16985,16994,1224
2024-02-06 08:50:00,16994,16999,16984,16989,741
2024-02-06 08:55:00,16987,16993,16979,16985,516
2024-02-06 09:00:00,16986,16996,16973,16983,1019
2024-02-06 09:05:00,16984,16984,16972,16972,679
2024-02-06 09:10:00,16973,16976,16964,16967,1031
2024-02-06 09:15:00,16963,16973,16955,16965,620
2024-02-06 09:20:00,16966,16969,16955,16957,338
2024-02-06 09:25:00,16959,16967,16952,16960,564
2024-02-06 09:30:00,16961,16963,16957,16959,483
2024-02-06 09:35:00,16959,16970,16941,16952,1378
2024-02-06 09:40:00,16952,16969,16937,16954,351
2024-02-06 09:45:00,16956,16976,16939,16959,667
2024-02-06 09:50:00,16963,16980,16943,16960,2538
2024-02-06 09:55:00,16958,16976,16946,16963,1268
2024-02-06 10:00:00,16965,16967,16961,16963,510
2024-02-06 10:05:00,16963,16983,16948,16968,302
2024-02-06 10:10:00,16968,16979,16959,16970,502
2024-02-06 10:15:00,16967,16974,16958,16964,1269
2024-02-06 10:20:00,16964,16964,16963,16964,720
2024-02-06 10:25:00,16962,16975,16951,16964,563
2024-02-06 10:30:00,16963,16971,16960,16967,433
2024-02-06 10:35:00,16965,16977,16958,16970,860
2024-02-06 10:40:00,16969,16984,16948,16963,934
2024-02-06 10:45:00,16962,16984,16951,16973,597
2024-02-06 10:50:00,16973,16981,16965,16973,464
2024-02-06 10:55:00,16970,16975,16969,16974,594
2024-02-06 11:00:00,16972,16980,16961,16970,1385
2024-02-06 11:05:00,16970,16975,16970,16975,1062
2024-02-06 11:10:00,16973,16994,16960,16981,451
2024-02-06 11:15:00,16983,16990,16969,16977,332
2024-02-06 11:20:00,16977,16982,16971,16976,401
2024-02-06 11:25:00,16977,16979,16973,16975,508
2024-02-06 11:30:00,16978,16978,16976,16977,1363
2024-02-06 11:35:00,16976,16979,16966,16968,329
2024-02-06 11:40:00,16967,16973,16966,16972,758
2024-02-06 11:45:00,16974,16986,16957,16969,222
2024-02-06 11:50:00,16970,16972,16961,16964,400
2024-02-06 11:55:00,16963,16977,16949,16962,823
2024-02-06 12:00:00,16965,16976,16946,16957,1324
2024-02-06 12:05:00,16957,16959,16957,16959,373
2024-02-06 12:10:00,16959,16967,16945,16953,1850
2024-02-06 12:15:00,16953,16965,16947,16958,545
2024-02-06 12:20:00,16956,16973,16942,16959,766
2024-02-06 12:25:00,16959,16969,16949,16960,511
2024-02-06 12:30:00,16962,16973,16952,16963,225
2024-02-06 12:35:00,16964,16966,16960,16961,1268
2024-02-06 12:40:00,16962,16962,16960,16960,536
2024-02-06 12:45:00,16959,16970,16942,16953,424
2024-02-06 12:50:00,16954,16969,16938,16953,1561
2024-02-06 12:55:00,16955,16962,16941,16949,957
2024-02-06 13:00:00,16950,16958,16934,16942,433
2024-02-06 13:05:00,16941,16948,16938,16945,274
2024-02-06 13:10:00,16946,16949,16934,16937,908
2024-02-06 13:15:00,16938,16945,16933,16940,728
2024-02-06 13:20:00,16938,16949,16927,16938,400
2024-02-06 13:25:00,16938,16938,16929,16929,273
2024-02-06 13:30:00,16925,16938,16918,16931,805
2024-02-06 13:35:00,16932,16941,16928,16936,789
2024-02-06 13:40:00,16937,16951,16927,16941,389
2024-02-07 08:45:00,16943,16944,16939,16940,392
2024-02-07 08:50:00,16939,16945,16933,16939,1083
2024-02-07 08:55:00,16940,16943,16931,16934,915
2024-02-07 09:00:00,16937,16945,16932,16939,752
2024-02-07 09:05:00,16942,16951,16935,16944,889
2024-02-07 09:10:00,16944,16947,16939,16943,334
2024-02-07 09:15:00,16943,16946,16934,16937,427
2024-02-07 09:20:00,16939,16945,16933,16939,1498
2024-02-07 09:25:00,16936,16943,16928,16936,230
2024-02-07 09:30:00,16935,16946,16927,16937,595
2024-02-07 09:35:00,16940,16951,16924,16935,254
2024-02-07 09:40:00,16937,16949,16924,16936,700
2024-02-07 09:45:00,16937,16953,16927,16943,1097
2024-02-07 09:50:00,16940,16950,16932,16942,316
2024-02-07 09:55:00,16942,16943,16934,16934,663
2024-02-07 10:00:00,16933,16946,16919,16931,665
2024-02-07 10:05:00,16932,16936,16926,16931,541
2024-02-07 10:10:00,16929,16931,16920,16922,324
2024-02-07 10:15:00,16920,16933,16913,16926,668
2024-02-07 10:20:00,16922,16933,16913,16924,533
2024-02-07 10:25:00,16927,16947,16909,16928,1803
2024-02-07 10:30:00,16927,16932,16920,16924,319
2024-02-07 10:35:00,16925,16933,16922,16931,2056
2024-02-07 10:40:00,16931,16945,16927,16941,381
2024-02-07 10:45:00,16939,16943,16937,16941,877
2024-02-07 10:50:00,16938,16951,16929,16942,600
2024-02-07 10:55:00,16940,16949,16929,16938,693
2024-02-07 11:00:00,16937,16950,16925,16938,1094
2024-02-07 11:05:00,16939,16943,16938,16942,1150
2024-02-07 11:10:00,16941,16952,16940,16951,440
2024-02-07 11:15:00,16955,16967,16935,16947,1090
2024-02-07 11:20:00,16950,16964,16934,16948,553
2024-02-07 11:25:00,16950,16951,16949,16949,276
2024-02-07 11:30:00,16949,16959,16937,16947,350
2024-02-07 11:35:00,16950,16961,16928,16940,1767
2024-02-07 11:40:00,16939,16949,16933,16943,688
2024-02-07 11:45:00,16943,16953,16937,16947,1113
2024-02-07 11:50:00,16947,16952,16940,16945,1823
2024-02-07 11:55:00,16946,16959,16925,16938,306
2024-02-07 12:00:00,16940,16941,16932,16933,575
2024-02-07 12:05:00,16932,16944,16927,16938,265
2024-02-07 12:10:00,16937,16964,16917,16944,3237
2024-02-07 12:15:00,16945,16953,16938,16945,2048
2024-02-07 12:20:00,16947,16950,16946,16949,2570
2024-02-07 12:25:00,16949,16951,16945,16948,503
2024-02-07 12:30:00,16944,16956,16941,16952,552
2024-02-07 12:35:00,16952,16956,16947,16951,1890
2024-02-07 12:40:00,16953,16954,16938,16939,999
2024-02-07 12:45:00,16943,16946,16939,16942,297
2024-02-07 12:50:00,16940,16947,16926,16933,248
2024-02-07 12:55:00,16932,16945,16909,16922,260
2024-02-07 13:00:00,16922,16925,16915,16918,276
2024-02-07 13:05:00,16921,16928,16916,16923,515
2024-02-07 13:10:00,16923,16930,16911,16918,812
2024-02-07 13:15:00,16916,16934,16895,16914,777
2024-02-07 13:20:00,16915,16941,16885,16912,453
2024-02-07 13:25:00,16911,16922,16889,16901,1189
2024-02-07 13:30:00,16898,16909,16887,16898,879
2024-02-07 13:35:00,16896,16909,16889,16901,422
2024-02-07 13:40:00,16905,16909,16897,16901,805
2024-02-08 08:45:00,16901,16911,16893,16903,223
2024-02-08 08:50:00,16903,16917,16889,16903,1048
2024-02-08 08:55:00,16903,16917,16893,16907,1906
2024-02-08 09:00:00,16907,16919,16891,16902,801
2024-02-08 09:05:00,16903,16904,16901,16903,1911
2024-02-08 09:10:00,16903,16912,16900,16910,208
2024-02-08 09:15:00,16910,16926,16891,16907,344
2024-02-08 09:20:00,16909,16910,16908,16909,550
2024-02-08 09:25:00,16909,16913,16908,16911,1140
2024-02-08 09:30:00,16909,16912,16902,16905,1516
2024-02-08 09:35:00,16904,16916,16895,16907,546
2024-02-08 09:40:00,16903,16917,16902,16916,362
2024-02-08 09:45:00,16920,16930,16911,16921,1440
2024-02-08 09:50:00,16923,16924,16915,16916,399
2024-02-08 09:55:00,16914,16940,16892,16918,743
2024-02-08 10:00:00,16918,16930,16908,16920,908
2024-02-08 10:05:00,16919,16930,16915,16926,225
2024-02-08 10:10:00,16929,16945,16913,16929,271
2024-02-08 10:15:00,16926,16936,16922,16931,938
2024-02-08 10:20:00,16932,16941,16926,16934,360
2024-02-08 10:25:00,16934,16944,16928,16938,641
2024-02-08 10:30:00,16940,16943,16935,16939,401
2024-02-08 10:35:00,16939,16954,16925,16941,1277
2024-02-08 10:40:00,16937,16942,16929,16934,406
2024-02-08 10:45:00,16934,16945,16921,16932,803
2024-02-08 10:50:00,16930,16935,16927,16933,967
2024-02-08 10:55:00,16933,16943,16919,16929,891
2024-02-08 11:00:00,16932,16948,16911,16927,884
2024-02-08 11:05:00,16924,16940,16918,16934,315
2024-02-08 11:10:00,16933,16944,16927,16938,1063
2024-02-08 11:15:00,16937,16942,16927,16932,520
2024-02-08 11:20:00,16932,16936,16922,16927,726
2024-02-08 11:25:00,16928,16931,16925,16928,277
2024-02-08 11:30:00,16927,16947,16910,16929,950
2024-02-08 11:35:00,16930,16943,16917,16930,866
2024-02-08 11:40:00,16929,16946,16914,16931,1304
2024-02-08 11:45:00,16931,16941,16925,16934,1236
2024-02-08 11:50:00,16936,16936,16930,16930,1088
2024-02-08 11:55:00,16929,16933,16923,16927,478
2024-02-08 12:00:00,16929,16942,16914,16928,1052
2024-02-08 12:05:00,16928,16933,16921,16925,2327
2024-02-08 12:10:00,16927,16933,16923,16929,1805
2024-02-08 12:15:00,16928,16947,16918,16937,345
2024-02-08 12:20:00,16937,16941,16937,16941,244
2024-02-08 12:25:00,16941,16950,16934,16943,351
2024-02-08 12:30:00,16943,16946,16939,16941,256
2024-02-08 12:35:00,16942,16949,16938,16945,1738
2024-02-08 12:40:00,16946,16950,16938,16942,1344
2024-02-08 12:45:00,16940,16956,16924,16940,765
2024-02-08 12:50:00,16943,16957,16926,16940,1082
2024-02-08 12:55:00,16936,16950,16928,16942,1250
2024-02-08 13:00:00,16941,16955,16933,16948,583
2024-02-08 13:05:00,16948,16951,16943,16945,362
2024-02-08 13:10:00,16946,16949,16945,16947,1382
2024-02-08 13:15:00,16951,16960,16938,16947,220
2024-02-08 13:20:00,16944,16952,16938,16947,343
2024-02-08 13:25:00,16946,16951,16945,16950,1619
2024-02-08 13:30:00,16946,16965,16928,16948,1218
2024-02-08 13:35:00,16948,16955,16939,16947,947
2024-02-08 13:40:00,16947,16948,16947,16947,778
2024-02-09 08:45:00,16951,16951,16949,16949,2054
2024-02-09 08:50:00,16950,16974,16930,16954,963
2024-02-09 08:55:00,16956,16965,16946,16955,287
2024-02-09 09:00:00,16956,16971,16938,16953,632
2024-02-09 09:05:00,16952,16957,16945,16950,230
2024-02-09 09:10:00,16947,16955,16943,16951,303
2024-02-09 09:15:00,16951,16957,16944,16949,334
2024-02-09 09:20:00,16946,16952,16943,16948,412
2024-02-09 09:25:00,16951,16951,16947,16947,800
2024-02-09 09:30:00,16947,16968,16931,16952,401
2024-02-09 09:35:00,16955,16966,16943,16954,1106
2024-02-09 09:40:00,16953,16962,16943,16952,862
2024-02-09 09:45:00,16952,16966,16940,16954,1610
2024-02-09 09:50:00,16954,16960,16952,16957,511
2024-02-09 09:55:00,16957,16966,16952,16961,544
2024-02-09 10:00:00,16960,16977,16941,16957,750
2024-02-09 10:05:00,16958,16962,16954,16958,717
2024-02-09 10:10:00,16956,16964,16943,16952,524
2024-02-09 10:15:00,16949,16954,16948,16952,420
2024-02-09 10:20:00,16955,16963,16947,16956,527
2024-02-09 10:25:00,16957,16960,16957,16960,207
2024-02-09 10:30:00,16960,16974,16948,16962,957
2024-02-09 10:35:00,16966,16969,16964,16967,560
2024-02-09 10:40:00,16966,16969,16964,16966,614
2024-02-09 10:45:00,16968,16983,16952,16967,4679
2024-02-09 10:50:00,16967,16980,16953,16965,538
2024-02-09 10:55:00,16963,16972,16950,16959,418
2024-02-09 11:00:00,16963,16963,16959,16959,2819
2024-02-09 11:05:00,16961,16973,16946,16958,505
2024-02-09 11:10:00,16958,16960,16949,16951,223
2024-02-09 11:15:00,16952,16956,16946,16950,344
2024-02-09 11:20:00,16950,16967,16938,16955,540
2024-02-09 11:25:00,16957,16964,16950,16957,214
2024-02-09 11:30:00,16952,16973,16940,16960,1474
2024-02-09 11:35:00,16958,16974,16942,16958,546
2024-02-09 11:40:00,16960,16969,16951,16960,915
2024-02-09 11:45:00,16959,16966,16951,16958,838
2024-02-09 11:50:00,16958,16977,16941,16960,250
2024-02-09 11:55:00,16958,16963,16947,16952,464
2024-02-09 12:00:00,16956,16957,16948,16949,2313
2024-02-09 12:05:00,16951,16957,16934,16940,229
2024-02-09 12:10:00,16940,16947,16934,16941,547
2024-02-09 12:15:00,16940,16960,16926,16945,1967
2024-02-09 12:20:00,16947,16959,16937,16950,1359
2024-02-09 12:25:00,16954,16961,16941,16949,480
2024-02-09 12:30:00,16951,16955,16944,16947,1151
2024-02-09 12:35:00,16952,16963,16938,16949,706
2024-02-09 12:40:00,16947,16954,16944,16951,306
2024-02-09 12:45:00,16949,16965,16941,16957,465
2024-02-09 12:50:00,16955,16956,16953,16954,528
2024-02-09 12:55:00,16955,16969,16939,16952,548
2024-02-09 13:00:00,16953,16960,16945,16952,809
2024-02-09 13:05:00,16952,16962,16941,16951,421
2024-02-09 13:10:00,16953,16955,16948,16951,824
2024-02-09 13:15:00,16953,16963,16946,16955,362
2024-02-09 13:20:00,16952,16956,16951,16955,434
2024-02-09 13:25:00,16954,16955,16950,16951,741
2024-02-09 13:30:00,16952,16961,16940,16948,275
2024-02-09 13:35:00,16947,16951,16943,16946,481
2024-02-09 13:40:00,16944,16951,16942,16949,207
2024-02-12 08:45:00,16952,16959,16943,16951,1342
2024-02-12 08:50:00,16948,16960,16937,16949,230
2024-02-12 08:55:00,16948,16949,16947,16948,329
2024-02-12 09:00:00,16948,16955,16942,16949,1011
2024-02-12 09:05:00,16948,16961,16933,16946,444
2024-02-12 09:10:00,16948,16949,16943,16944,494
2024-02-12 09:15:00,16943,16947,16941,16945,847
2024-02-12 09:20:00,16948,16955,16940,16947,277
2024-02-12 09:25:00,16947,16950,16943,16946,903
2024-02-12 09:30:00,16948,16957,16940,16950,240
2024-02-12 09:35:00,16952,16965,16936,16949,206
2024-02-12 09:40:00,16948,16952,16941,16944,264
2024-02-12 09:45:00,16940,16960,16927,16946,255
2024-02-12 09:50:00,16947,16949,16945,16946,1562
2024-02-12 09:55:00,16947,16955,16938,16946,412
2024-02-12 10:00:00,16947,16956,16937,16946,681
2024-02-12 10:05:00,16946,16953,16940,16948,269
2024-02-12 10:10:00,16947,16956,16940,16949,403
2024-02-12 10:15:00,16953,16954,16948,16949,398
2024-02-12 10:20:00,16946,16968,16932,16954,617
2024-02-12 10:25:00,16955,16962,16948,16955,1497
2024-02-12 10:30:00,16953,16966,16944,16957,557
2024-02-12 10:35:00,16956,16961,16951,16956,551
2024-02-12 10:40:00,16955,16958,16943,16946,462
2024-02-12 10:45:00,16944,16948,16941,16945,462
2024-02-12 10:50:00,16946,16954,16938,16946,202
2024-02-12 10:55:00,16948,16952,16941,16945,1957
2024-02-12 11:00:00,16946,16946,16946,16946,2854
2024-02-12 11:05:00,16946,16955,16940,16949,759
2024-02-12 11:10:00,16947,16951,16945,16949,1126
2024-02-12 11:15:00,16950,16957,16944,16951,1342
2024-02-12 11:20:00,16955,16960,16947,16952,304
2024-02-12 11:25:00,16952,16954,16951,16954,234
2024-02-12 11:30:00,16953,16957,16950,16954,262
2024-02-12 11:35:00,16953,16964,16939,16950,291
2024-02-12 11:40:00,16949,16968,16932,16950,515
2024-02-12 11:45:00,16945,16956,16939,16950,480
2024-02-12 11:50:00,16951,16956,16944,16949,257
2024-02-12 11:55:00,16947,16951,16945,16949,252
2024-02-12 12:00:00,16946,16953,16946,16953,927
2024-02-12 12:05:00,16954,16966,16944,16955,321
2024-02-12 12:10:00,16953,16964,16946,16957,1328
2024-02-12 12:15:00,16956,16961,16954,16959,986
2024-02-12 12:20:00,16961,16965,16955,16959,325
2024-02-12 12:25:00,16956,16960,16953,16958,630
2024-02-12 12:30:00,16954,16969,16947,16961,668
2024-02-12 12:35:00,16961,16973,16946,16957,257
2024-02-12 12:40:00,16960,16965,16953,16958,287
2024-02-12 12:45:00,16955,16962,16953,16960,654
2024-02-12 12:50:00,16960,16969,16956,16964,369
2024-02-12 12:55:00,16965,16984,16933,16952,418
2024-02-12 13:00:00,16948,16953,16948,16953,442
2024-02-12 13:05:00,16955,16976,16928,16949,587
2024-02-12 13:10:00,16951,16964,16935,16949,511
2024-02-12 13:15:00,16948,16960,16935,16947,361
2024-02-12 13:20:00,16950,16952,16943,16945,1125
2024-02-12 13:25:00,16948,16959,16932,16944,282
2024-02-12 13:30:00,16944,16951,16938,16945,494
2024-02-12 13:35:00,16944,16945,16939,16940,2245
2024-02-12 13:40:00,16938,16947,16924,16933,708
2024-02-12 08:45:00,16933,16942,16926,16935,437
2024-02-12 08:50:00,16936,16949,16922,16935,681
2024-02-12 08:55:00,16934,16943,16923,16931,361
2024-02-12 09:00:00,16927,16936,16916,16925,609
2024-02-12 09:05:00,16928,16938,16917,16927,267
2024-02-12 09:10:00,16928,16933,16921,16926,1304
2024-02-12 09:15:00,16926,16934,16911,16919,294
2024-02-12 09:20:00,16921,16921,16916,16916,828
2024-02-12 09:25:00,16919,16927,16908,16916,258
2024-02-12 09:30:00,16910,16921,16902,16913,310
2024-02-12 09:35:00,16914,16923,16903,16912,269
2024-02-12 09:40:00,16909,16917,16903,16911,503
2024-02-12 09:45:00,16912,16924,16900,16911,603
2024-02-12 09:50:00,16911,16914,16909,16912,966
2024-02-12 09:55:00,16913,16918,16911,16915,210
2024-02-12 10:00:00,16914,16920,16906,16912,985
2024-02-12 10:05:00,16908,16909,16905,16907,868
2024-02-12 10:10:00,16906,16912,16904,16910,504
2024-02-12 10:15:00,16911,16914,16907,16910,301
2024-02-12 10:20:00,16912,16915,16903,16906,227
2024-02-12 10:25:00,16904,16925,16883,16904,827
2024-02-12 10:30:00,16906,16918,16893,16904,358
2024-02-12 10:35:00,16903,16905,16901,16904,1368
2024-02-12 10:40:00,16905,16913,16899,16907,626
2024-02-12 10:45:00,16906,16911,16899,16904,305
2024-02-12 10:50:00,16904,16916,16893,16906,2312
2024-02-12 10:55:00,16907,16925,16898,16916,589
2024-02-12 11:00:00,16913,16925,16905,16917,2140
2024-02-12 11:05:00,16915,16938,16905,16928,297
2024-02-12 11:10:00,16928,16937,16924,16933,293
2024-02-12 11:15:00,16938,16955,16915,16932,211
2024-02-12 11:20:00,16931,16938,16921,16928,222
2024-02-12 11:25:00,16932,16936,16918,16922,480
2024-02-12 11:30:00,16926,16926,16914,16914,1701
2024-02-12 11:35:00,16914,16916,16912,16914,218
2024-02-12 11:40:00,16914,16920,16905,16912,343
2024-02-12 11:45:00,16911,16932,16899,16920,553
2024-02-12 11:50:00,16920,16932,16908,16920,286
2024-02-12 11:55:00,16918,16931,16902,16915,315
2024-02-12 12:00:00,16915,16917,16915,16917,541
2024-02-12 12:05:00,16920,16933,16909,16921,296
2024-02-12 12:10:00,16920,16935,16913,16928,303
2024-02-12 12:15:00,16928,16942,16916,16930,401
2024-02-12 12:20:00,16927,16943,16912,16928,528
2024-02-12 12:25:00,16929,16940,16925,16936,572
2024-02-12 12:30:00,16936,16941,16934,16939,208
2024-02-12 12:35:00,16939,16943,16928,16933,585
2024-02-12 12:40:00,16932,16944,16921,16932,461
2024-02-12 12:45:00,16931,16936,16927,16931,392
2024-02-12 12:50:00,16932,16943,16915,16925,420
2024-02-12 12:55:00,16925,16930,16924,16929,1174
2024-02-12 13:00:00,16929,16931,16921,16923,3102
2024-02-12 13:05:00,16924,16933,16912,16921,295
2024-02-12 13:10:00,16923,16933,16917,16926,929
2024-02-12 13:15:00,16927,16939,16909,16920,541
2024-02-12 13:20:00,16921,16926,16912,16916,498
2024-02-12 13:25:00,16919,16935,16907,16923,1471
2024-02-12 13:30:00,16924,16929,16918,16924,462
2024-02-12 13:35:00,16927,16927,16924,16925,469
2024-02-12 13:40:00,16926,16927,16922,16923,704
2024-02-12 08:45:00,16920,16934,16916,16931,824
2024-02-12 08:50:00,16933,16939,16927,16933,335
2024-02-12 08:55:00,16933,16952,16922,16940,1235
2024-02-12 09:00:00,16940,16948,16930,16938,3035
2024-02-12 09:05:00,16939,16947,16931,16939,1011
2024-02-12 09:10:00,16938,16939,16938,16938,634
2024-02-12 09:15:00,16938,16949,16917,16927,399
2024-02-12 09:20:00,16926,16938,16922,16934,838
2024-02-12 09:25:00,16937,16942,16931,16937,3130
2024-02-12 09:30:00,16936,16951,16928,16943,600
2024-02-12 09:35:00,16942,16950,16928,16936,387
2024-02-12 09:40:00,16934,16946,16924,16936,594
2024-02-12 09:45:00,16936,16939,16929,16932,324
2024-02-12 09:50:00,16932,16948,16922,16938,2004
2024-02-12 09:55:00,16939,16953,16917,16931,202
2024-02-12 10:00:00,16929,16933,16929,16933,1859
2024-02-12 10:05:00,16930,16941,16929,16940,451
2024-02-12 10:10:00,16941,16952,16934,16945,368
2024-02-12 10:15:00,16948,16949,16938,16938,246
2024-02-12 10:20:00,16936,16946,16934,16944,1361
2024-02-12 10:25:00,16947,16956,16937,16946,782
2024-02-12 10:30:00,16947,16947,16941,16941,709
2024-02-12 10:35:00,16941,16947,16936,16942,629
2024-02-12 10:40:00,16942,16953,16930,16941,717
2024-02-12 10:45:00,16938,16947,16938,16946,1008
2024-02-12 10:50:00,16948,16959,16943,16953,725
2024-02-12 10:55:00,16952,16959,16947,16954,311
2024-02-12 11:00:00,16952,16968,16927,16943,3145
2024-02-12 11:05:00,16945,16952,16928,16935,215
2024-02-12 11:10:00,16932,16947,16921,16937,1129
2024-02-12 11:15:00,16934,16937,16922,16926,867
2024-02-12 11:20:00,16926,16933,16923,16930,246
2024-02-12 11:25:00,16930,16937,16923,16929,229
2024-02-12 11:30:00,16930,16942,16926,16938,799
2024-02-12 11:35:00,16937,16944,16931,16938,407
2024-02-12 11:40:00,16943,16954,16939,16950,232
2024-02-12 11:45:00,16950,16953,16948,16952,943
2024-02-12 11:50:00,16952,16956,16951,16955,878
2024-02-12 11:55:00,16954,16955,16953,16955,400
2024-02-12 12:00:00,16955,16979,16946,16970,582
2024-02-12 12:05:00,16971,16981,16957,16967,951
2024-02-12 12:10:00,16969,16984,16949,16964,862
2024-02-12 12:15:00,16961,16967,16955,16962,644
2024-02-12 12:20:00,16961,16971,16946,16956,1271
2024-02-12 12:25:00,16957,16960,16956,16959,494
2024-02-12 12:30:00,16960,16984,16934,16958,498
2024-02-12 12:35:00,16958,16964,16956,16962,1327
2024-02-12 12:40:00,16963,16967,16958,16961,671
2024-02-12 12:45:00,16959,16962,16956,16959,2949
2024-02-12 12:50:00,16962,16980,16950,16967,932
2024-02-12 12:55:00,16969,16973,16965,16969,415
2024-02-12 13:00:00,16967,16979,16953,16966,546
2024-02-12 13:05:00,16964,16971,16951,16958,622
2024-02-12 13:10:00,16956,16965,16945,16954,358
2024-02-12 13:15:00,16955,16962,16945,16951,279
2024-02-12 13:20:00,16949,16953,16948,16952,409
2024-02-12 13:25:00,16951,16974,16934,16957,620
2024-02-12 13:30:00,16958,16960,16958,16960,429
2024-02-12 13:35:00,16960,16978,16954,16972,582
2024-02-12 13:40:00,16972,16987,16955,16969,1372
2024-02-13 08:45:00,16967,16977,16962,16972,302
2024-02-13 08:50:00,16973,16978,16960,16965,586
2024-02-13 08:55:00,16963,16965,16959,16961,1245
2024-02-13 09:00:00,16960,16966,16960,16966,505
2024-02-13 09:05:00,16967,16976,16955,16965,204
2024-02-13 09:10:00,16965,16984,16946,16965,754
2024-02-13 09:15:00,16965,16975,16957,16967,1592
2024-02-13 09:20:00,16965,16968,16963,16966,493
2024-02-13 09:25:00,16965,16971,16955,16960,503
2024-02-13 09:30:00,16960,16964,16958,16961,213
2024-02-13 09:35:00,16958,16972,16945,16959,819
2024-02-13 09:40:00,16958,16964,16958,16963,635
2024-02-13 09:45:00,16964,16973,16948,16957,288
2024-02-13 09:50:00,16955,16963,16949,16957,481
2024-02-13 09:55:00,16959,16971,16953,16964,1516
2024-02-13 10:00:00,16966,16979,16953,16965,354
2024-02-13 10:05:00,16963,16965,16962,16964,442
2024-02-13 10:10:00,16966,16975,16949,16958,449
2024-02-13 10:15:00,16957,16976,16939,16958,615
2024-02-13 10:20:00,16959,16964,16957,16962,212
2024-02-13 10:25:00,16961,16970,16960,16969,344
2024-02-13 10:30:00,16971,16973,16966,16969,941
2024-02-13 10:35:00,16970,16976,16959,16965,829
2024-02-13 10:40:00,16963,16984,16953,16974,365
2024-02-13 10:45:00,16972,16979,16969,16976,1281
2024-02-13 10:50:00,16974,16988,16959,16974,459
2024-02-13 10:55:00,16974,16989,16956,16970,251
2024-02-13 11:00:00,16971,16988,16960,16976,238
2024-02-13 11:05:00,16977,16988,16965,16975,282
2024-02-13 11:10:00,16974,16978,16967,16971,266
2024-02-13 11:15:00,16968,16978,16961,16971,718
2024-02-13 11:20:00,16969,16974,16969,16973,336
2024-02-13 11:25:00,16975,16987,16962,16974,1546
2024-02-13 11:30:00,16973,16982,16965,16975,338
2024-02-13 11:35:00,16975,16990,16959,16974,1307
2024-02-13 11:40:00,16972,16976,16971,16974,734
2024-02-13 11:45:00,16975,16991,16968,16983,290
2024-02-13 11:50:00,16982,17000,16960,16978,443
2024-02-13 11:55:00,16980,16989,16971,16980,421
2024-02-13 12:00:00,16982,16985,16975,16979,356
2024-02-13 12:05:00,16978,16997,16962,16981,3831
2024-02-13 12:10:00,16981,16996,16963,16979,773
2024-02-13 12:15:00,16978,16986,16970,16978,1132
2024-02-13 12:20:00,16975,16983,16969,16976,778
2024-02-13 12:25:00,16975,16979,16972,16976,466
2024-02-13 12:30:00,16976,16989,16964,16977,875
2024-02-13 12:35:00,16977,16987,16970,16980,667
2024-02-13 12:40:00,16980,16985,16976,16981,601
